class,canonical,status,oc_names,swift_names,oc_support_names,oc_files,swift_files,oc_support_files
NSNumber,float,support_only,,,byFloat,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSNumber/NSNumber+Extra/NSNumber+Extra.h:56; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSNumber/NSNumber+Extra/NSNumber+Extra.m:113; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSNumber/NSNumber+Extra/NSNumber+Extra.h:54; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSNumber/NSNumber+Extra/NSNumber+Extra.m:113
NSObject,addcheckerbyname,support_only,,,addCheckerByName,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:342; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:737
NSObject,addnotificationname,support_only,,,addNotificationName,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Notification/NSObject+Notification.h:69; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Notification/NSObject+Notification.h:72; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Notification/NSObject+Notification.m:37; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Notification/NSObject+Notification.m:49; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Notification/NSObject+Notification.h:67; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Notification/NSObject+Notification.h:70; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Notification/NSObject+Notification.m:37; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Notification/NSObject+Notification.m:49
NSObject,data,support_only,,,byData,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Data/NSObject+Data.h:62; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Data/NSObject+Data.m:32
NSObject,dataarr,support_only,,,byDataArr,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Data/NSObject+Data.h:58; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Data/NSObject+Data.m:16
NSObject,datadic,support_only,,,byDataDic,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Data/NSObject+Data.h:60; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Data/NSObject+Data.m:24
NSObject,makealertcontrollerbyalertmodel,support_only,,,makeAlertControllerByAlertModel,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:258; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:306
NSObject,makebackbtnmodel,support_only,,,makeBackBtnModel,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:100; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:133
NSObject,makegkphotobrowser,support_only,,,makeGKPhotoBrowser,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+GKPhotoBrowser/NSObject+GKPhotoBrowser.m:26
NSObject,makenav0bytitle,support_only,,,makeNav0ByTitle,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:119; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:284
NSObject,makenormalewebviewbyviewmodel,support_only,,,makeNormaleWebViewByViewModel,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+HTML/NSObject+HTML.h:42; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+HTML/NSObject+HTML.m:73
NSObject,makesdwebimageoptions,support_only,,,makeSDWebImageOptions,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:273; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:389
NSObject,makesnowflake,support_only,,,makeSnowflake,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Algorithm/NSObject+Algorithm.h:79; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Algorithm/NSObject+Algorithm.m:60
NSObject,makewebviewbystring,support_only,,,makeWebViewByString,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:267; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:362
NSObject,makewebviewbyurl,support_only,,,makeWebViewByURL,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:269; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:370
NSObject,onrefreshui,swift_only,,onRefreshUI,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/NSObject/NSObject+通知.swift:351,
NSObject,patternimage,support_only,,,byPatternImage,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.h:302; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSObject/NSObject+Extra/NSObject+Extra.m:516
NSPointerArray,add,support_only,,,add,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSPointerArray/NSPointerArray+Extra/NSPointerArray+Extra.h:30; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSPointerArray/NSPointerArray+Extra/NSPointerArray+Extra.m:20
NSRegularExpression,string,support_only,,,byString,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRegularExpression/NSRegularExpression+Extra/NSRegularExpression+Extra.h:29; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRegularExpression/NSRegularExpression+Extra/NSRegularExpression+Extra.m:12
NSRunLoop,addtimeratcurrentrunloopbycommonmodes,support_only,,,addTimerAtCurrentRunLoopByCommonModes,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.h:31; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.m:26
NSRunLoop,addtimeratcurrentrunloopbydefaultrunloopmode,support_only,,,addTimerAtCurrentRunLoopByDefaultRunLoopMode,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.h:32; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.m:33
NSRunLoop,addtimeratmainrunloopbycommonmodes,support_only,,,addTimerAtMainRunLoopByCommonModes,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.h:29; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.m:12
NSRunLoop,addtimeratmainrunloopbydefaultrunloopmode,support_only,,,addTimerAtMainRunLoopByDefaultRunLoopMode,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.h:30; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSRunLoop/NSRunLoop+Extra/NSRunLoop+Extra.m:19
NSString,add,support_only,,,add,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.h:83; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m:81; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.h:70; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.m:27; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.h:74; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.m:27
NSString,addbyattributedstring,support_only,,,addByAttributedString,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.h:72; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.m:37; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.h:76; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.m:37
NSString,addnewlines,support_only,,,addNewlines,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.h:148; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.m:309; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.h:156; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.m:323
NSString,addpathcomponent,support_only,,,addPathComponent,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Path/NSString+Path.h:42; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Path/NSString+Path.m:43; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Path/NSString+Path.h:40; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Path/NSString+Path.m:43
NSString,filefullname,support_only,,,byFileFullName,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.h:75; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m:41; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Extra/NSString+Extra.h:77; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Extra/NSString+Extra.m:46
NSString,http,support_only,,,byHttp,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.h:49; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m:44; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+URL/NSString+URL.h:47; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+URL/NSString+URL.m:44
NSString,https,support_only,,,byHttps,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.h:51; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+URL/NSString+URL.m:48; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+URL/NSString+URL.h:49; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+URL/NSString+URL.m:48
NSString,makearrby,support_only,,,makeArrBy,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.h:78; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Replace/NSString+Replace.m:53; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.h:82; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Replace/NSString+Replace.m:53
NSString,makecabasicanimationbyblock,support_only,,,makeCABasicAnimationByBlock,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.h:91; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m:110; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+CAAnimation/NSString+CAAnimation.h:38; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+CAAnimation/NSString+CAAnimation.m:30
NSString,makecakeyframeanimationbyblock,support_only,,,makeCAKeyframeAnimationByBlock,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.h:90; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m:104; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+CAAnimation/NSString+CAAnimation.h:36; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+CAAnimation/NSString+CAAnimation.m:24
NSString,makecamediatimingfunction,support_only,,,makeCAMediaTimingFunction,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.h:89; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m:100; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+CAAnimation/NSString+CAAnimation.h:34; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+CAAnimation/NSString+CAAnimation.m:20
NSString,makereachability,support_only,,,makeReachability,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Reachability/NSString+Reachability.h:23; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Reachability/NSString+Reachability.m:12
NSString,makestringarr,support_only,,,makeStringArr,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+FilteringSpecialCharacters/NSString+FilteringSpecialCharacters.m:53
NSString,makewebview,support_only,,,makeWebView,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+WKWebView/NSString+WKWebView.h:52; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+WKWebView/NSString+WKWebView.m:31
NSString,makewebviewbyjs,support_only,,,makeWebViewByJS,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+WKWebView/NSString+WKWebView.h:54; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+WKWebView/NSString+WKWebView.m:41
NSString,trimmingcharactersinset,support_only,,,byTrimmingCharactersInSet,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.h:81; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Extra/NSString+Extra.m:73; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.h:47; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSString/NSString+Sys/NSString+Sys.m:64; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Sys/NSString+Sys.h:45; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSString/NSString+Sys/NSString+Sys.m:64
NSTextAttachment,allowstextattachmentview,swift_only,,byAllowsTextAttachmentView,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:70,
NSTextAttachment,bounds,swift_only,,byBounds,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:48,
NSTextAttachment,contents,swift_only,,byContents,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:26,
NSTextAttachment,filetype,swift_only,,byFileType,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:33,
NSTextAttachment,filewrapper,swift_only,,byFileWrapper,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:55,
NSTextAttachment,image,swift_only,,byImage,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:41,
NSTextAttachment,linelayoutpadding,swift_only,,byLineLayoutPadding,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:63,
NSTextAttachment,registerviewproviderclass,swift_only,,byRegisterViewProviderClass,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:87,
NSTextAttachment,textattachmentviewproviderclass,swift_only,,byTextAttachmentViewProviderClass,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/NSTextAttachment.swift:82,
NSURL,add,support_only,,,add,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSURL/NSURL+Extra/NSURL+Extra.h:54; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSURL/NSURL+Extra/NSURL+Extra.m:29
NSValue,affinetransform,oc_only,byAffineTransform,,byAffineTransform,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:34; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:42,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:30; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:42; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:34
NSValue,directionaledgeinsets,oc_only,byDirectionalEdgeInsets,,byDirectionalEdgeInsets,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:36; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:54,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:32; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:54; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:36
NSValue,edgeinsets,oc_only,byEdgeInsets,,byEdgeInsets,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:35; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:48,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:31; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:48; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:35
NSValue,offset,oc_only,byOffset,,byOffset,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:37; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:60,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:33; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:60; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:37
NSValue,point,oc_only,byPoint,,byPoint,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:31; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:24,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:27; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:24; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:31
NSValue,pointer,oc_only,byPointer,,byPointer,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:30; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:18,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:26; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:18; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:30
NSValue,rect,oc_only,byRect,,byRect,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:33; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:36,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:29; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:36; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:33
NSValue,size,oc_only,bySize,,bySize,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:29; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:12,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:25; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:12; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:29
NSValue,vector,oc_only,byVector,,byVector,JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:32; JobsByPods/JobsOCDSL@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:30,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:28; JobsByPods/JobsBaseUI@Pods/Support/UIKit/NSValue/NSValue+Extra/NSValue+Extra.m:30; JobsByPods/JobsByOCPods@Pods/Core/UIKit/NSValue/NSValue+Extra/NSValue+Extra.h:32
NumberFormatter,allowsfloats,swift_only,,byAllowsFloats,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:80,
NumberFormatter,alwaysshowsdecimalseparator,swift_only,,byAlwaysShowsDecimalSeparator,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:92,
NumberFormatter,currencycode,swift_only,,byCurrencyCode,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:322,
NumberFormatter,currencydecimalseparator,swift_only,,byCurrencyDecimalSeparator,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:98,
NumberFormatter,currencygroupingseparator,swift_only,,byCurrencyGroupingSeparator,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:136,
NumberFormatter,currencysymbol,swift_only,,byCurrencySymbol,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:328,
NumberFormatter,decimalseparator,swift_only,,byDecimalSeparator,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:86,
NumberFormatter,exponentsymbol,swift_only,,byExponentSymbol,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:364,
NumberFormatter,formatterbehavior,swift_only,,byFormatterBehavior,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:27,
NumberFormatter,formattingcontext,swift_only,,byFormattingContext,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:15,
NumberFormatter,formatwidth,swift_only,,byFormatWidth,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:178,
NumberFormatter,generatesdecimalnumbers,swift_only,,byGeneratesDecimalNumbers,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:21,
NumberFormatter,groupingseparator,swift_only,,byGroupingSeparator,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:110,
NumberFormatter,groupingsize,swift_only,,byGroupingSize,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:116,
NumberFormatter,internationalcurrencysymbol,swift_only,,byInternationalCurrencySymbol,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:334,
NumberFormatter,lenient,swift_only,,byLenient,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:34,
NumberFormatter,locale,swift_only,,byLocale,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:74,
NumberFormatter,make,swift_only,,make,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/NumberFormatter/NumberFormatter.swift:14,
NumberFormatter,maximum,swift_only,,byMaximum,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:172,
NumberFormatter,maximumfractiondigits,swift_only,,byMaximumFractionDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:160,
NumberFormatter,maximumintegerdigits,swift_only,,byMaximumIntegerDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:148,
NumberFormatter,maximumsignificantdigits,swift_only,,byMaximumSignificantDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:55,
NumberFormatter,minimum,swift_only,,byMinimum,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:166,
NumberFormatter,minimumfractiondigits,swift_only,,byMinimumFractionDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:154,
NumberFormatter,minimumgroupingdigits,swift_only,,byMinimumGroupingDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:129,
NumberFormatter,minimumintegerdigits,swift_only,,byMinimumIntegerDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:142,
NumberFormatter,minimumsignificantdigits,swift_only,,byMinimumSignificantDigits,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:48,
NumberFormatter,minussign,swift_only,,byMinusSign,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:352,
NumberFormatter,multiplier,swift_only,,byMultiplier,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:208,
NumberFormatter,negativeformat,swift_only,,byNegativeFormat,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/NumberFormatter/NumberFormatter+DSL.swift:274,
